task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
incomplete_library_class_advanced_004,full,advanced,Scientific Computing,Compare,,1,dead_code,1,dead_code,15,2,0,2,44.000,2.000,100.000,0.000,0.000,0.000,0.000,34.091,12.000,671
data_class_basic_001,full,basic,E-commerce,Evaluate,,0,,0,,0,9,0,4,22.000,11.000,100.000,0.000,0.000,0.000,0.000,9.091,0.000,285
data_class_basic_002,full,basic,Finance,Analyze,,0,,0,,0,6,0,5,22.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,226
data_class_basic_003,full,basic,Healthcare,Implement,,0,,0,,0,11,0,5,27.000,13.000,100.000,0.000,0.000,0.000,0.000,7.407,0.000,348
data_class_basic_004,full,basic,Scientific Computing,Analyze,,0,,0,,0,6,0,5,17.000,8.000,100.000,0.000,0.000,0.000,0.000,5.882,0.000,286
data_class_basic_005,full,basic,General Software,List,,0,,0,,0,3,0,1,10.000,6.000,72.772,4.755,0.500,2.377,2.000,0.000,0.000,165
data_class_basic_006,full,basic,E-commerce,Measure,,0,,0,,0,9,0,4,22.000,11.000,100.000,0.000,0.000,0.000,0.000,9.091,0.000,285
data_class_intermediate_001,full,intermediate,Finance,Recommend,,1,long_parameter_list,1,long_parameter_list,0,20,0,9,59.000,22.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,716
data_class_intermediate_002,full,intermediate,Healthcare,Analyze,,1,long_parameter_list,1,long_parameter_list,0,18,0,8,45.000,20.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,551
data_class_intermediate_003,full,intermediate,Scientific Computing,Measure,,1,long_parameter_list,1,long_parameter_list,0,10,0,9,38.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,421
data_class_intermediate_004,full,intermediate,General Software,Design,,1,long_parameter_list,1,long_parameter_list,0,9,0,8,26.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,312
data_class_intermediate_005,full,intermediate,E-commerce,Measure,,1,long_parameter_list,1,long_parameter_list,0,17,0,7,44.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,512
data_class_advanced_001,full,advanced,Finance,Evaluate,,0,,0,,0,23,0,11,60.000,26.000,100.000,0.000,0.000,0.000,1.000,0.000,4.000,756
data_class_advanced_002,full,advanced,Healthcare,Evaluate,,1,long_parameter_list,1,long_parameter_list,0,11,0,10,32.000,13.000,100.000,0.000,0.000,0.000,0.000,3.125,0.000,468
data_class_advanced_003,full,advanced,Scientific Computing,Write,,1,long_parameter_list,1,long_parameter_list,0,9,0,8,34.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,415
data_class_advanced_004,full,advanced,General Software,Report,,1,long_parameter_list,1,long_parameter_list,0,27,0,13,67.000,29.000,100.000,0.000,0.000,0.000,0.000,2.985,0.000,1044
data_class_advanced_005,full,advanced,E-commerce,Report,,1,long_parameter_list,1,long_parameter_list,0,10,0,9,29.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,364
refused_bequest_basic_001,full,basic,E-commerce,Measure,,0,,0,,0,5,0,2,15.000,9.000,64.057,20.680,1.000,20.680,2.000,0.000,5.000,280
refused_bequest_basic_002,full,basic,Finance,Recommend,,0,,0,,0,4,0,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,249
refused_bequest_basic_003,full,basic,Healthcare,Design,,0,,0,,0,6,3,1,14.000,10.000,100.000,0.000,0.000,0.000,0.000,21.429,1.000,280
refused_bequest_basic_004,full,basic,Scientific Computing,Measure,,0,,0,,0,8,3,2,26.000,15.000,74.279,57.059,3.000,171.176,4.000,11.538,1.000,352
refused_bequest_basic_005,full,basic,General Software,Recommend,,0,,0,,0,9,8,1,19.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,276
refused_bequest_basic_006,full,basic,E-commerce,Report,,0,,0,,0,5,0,2,15.000,9.000,64.057,20.680,1.000,20.680,2.000,0.000,5.000,280
refused_bequest_intermediate_001,full,intermediate,Finance,Design,,0,,0,,0,8,0,1,18.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,362
refused_bequest_intermediate_002,full,intermediate,Healthcare,Design,,0,,0,,0,8,4,1,18.000,12.000,100.000,0.000,0.000,0.000,0.000,22.222,1.000,325
refused_bequest_intermediate_003,full,intermediate,Scientific Computing,List,,0,,0,,0,8,4,1,18.000,12.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,324
refused_bequest_intermediate_004,full,intermediate,General Software,Compare,,0,,0,,0,8,4,4,24.000,12.000,100.000,0.000,0.000,0.000,0.000,4.167,4.000,463
refused_bequest_intermediate_005,full,intermediate,E-commerce,Recommend,,1,duplicate_code,1,duplicate_code,0,10,9,1,22.000,14.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,287
refused_bequest_advanced_001,full,advanced,Finance,List,,1,duplicate_code,1,duplicate_code,0,14,10,3,34.000,20.000,80.666,39.863,1.714,68.337,2.000,35.294,3.000,548
refused_bequest_advanced_002,full,advanced,Healthcare,Evaluate,,0,,0,,0,5,0,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,285
refused_bequest_advanced_003,full,advanced,Scientific Computing,List,,1,long_parameter_list,2,duplicate_code;long_parameter_list,0,10,8,6,27.000,14.000,100.000,0.000,0.000,0.000,0.000,14.815,2.000,376
refused_bequest_advanced_004,full,advanced,General Software,Compare,,0,,0,,0,6,5,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,38.462,2.000,328
refused_bequest_advanced_005,full,advanced,E-commerce,Design,,0,,0,,0,6,5,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,288
comments_smell_basic_001,full,basic,E-commerce,Evaluate,,0,,0,,0,1,0,3,6.000,2.000,75.960,13.932,1.333,18.575,2.000,66.667,0.000,250
comments_smell_basic_002,full,basic,Finance,Compare,,0,,0,,0,7,0,3,16.000,9.000,74.829,13.932,0.500,6.966,0.000,0.000,0.000,403
comments_smell_basic_003,full,basic,Healthcare,Design,,0,,0,,0,1,0,2,2.000,1.000,100.000,0.000,0.000,0.000,0.000,350.000,0.000,219
comments_smell_basic_004,full,basic,Scientific Computing,Report,,0,,0,,0,1,0,2,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,1.000,128
comments_smell_basic_005,full,basic,General Software,List,,0,,0,,0,4,0,2,8.000,4.000,43.838,43.020,2.000,86.039,0.000,62.500,0.000,521
comments_smell_intermediate_001,full,intermediate,E-commerce,Measure,,1,magic_number,1,magic_number,0,11,0,4,51.000,27.000,59.326,149.278,3.882,579.548,7.000,5.882,5.000,859
comments_smell_intermediate_002,full,intermediate,Finance,Report,,4,dead_code;duplicate_code;long_parameter_list;magic_number,4,dead_code;duplicate_code;long_parameter_list;magic_number,0,7,0,4,47.000,17.000,55.195,2730.152,4.908,13400.361,15.000,0.000,7.000,1773
comments_smell_intermediate_003,full,intermediate,Healthcare,Measure,,1,magic_number,1,dead_code,17,0,0,0,22.000,1.000,94.519,4.755,0.500,2.377,0.000,72.727,20.000,647
comments_smell_intermediate_004,full,intermediate,Scientific Computing,Design,,0,,1,dead_code,2,1,0,3,8.000,1.000,70.249,4.755,0.500,2.377,0.000,12.500,5.000,405
comments_smell_intermediate_005,full,intermediate,General Software,List,,0,,0,,0,1,0,5,10.000,4.000,80.392,18.095,1.000,18.095,3.000,30.000,4.000,404
comments_smell_advanced_001,full,advanced,E-commerce,Evaluate,,1,dead_code,1,dead_code,15,0,0,0,24.000,1.000,87.603,31.020,2.000,62.039,6.000,45.833,15.000,753
comments_smell_advanced_002,full,advanced,Finance,Evaluate,,1,duplicate_code,1,duplicate_code,0,,,,239.000,,,,,,,33.473,,4096
comments_smell_advanced_003,full,advanced,Healthcare,Report,,1,duplicate_code,1,duplicate_code,0,,,,,,,,,,,,,4096
comments_smell_advanced_004,full,advanced,Scientific Computing,Design,,0,,0,,3,4,0,4,21.000,4.000,100.000,0.000,0.000,0.000,0.000,66.667,9.000,704
magic_numbers_basic_001,full,basic,E-commerce,Implement,magic_number,0,,0,,0,1,0,3,4.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,0.000,197
magic_numbers_basic_002,full,basic,Finance,Measure,magic_number,1,magic_number,1,magic_number,0,1,0,1,5.000,2.000,77.482,10.000,0.500,5.000,2.000,0.000,0.000,125
magic_numbers_basic_003,full,basic,Healthcare,Recommend,magic_number,0,,0,,1,1,0,2,4.000,1.000,100.000,13.932,0.500,6.966,0.000,75.000,2.000,213
magic_numbers_basic_004,full,basic,Scientific Computing,Measure,magic_number,1,magic_number,1,magic_number,0,1,0,1,9.000,4.000,65.737,69.760,1.750,122.081,4.000,0.000,0.000,226
magic_numbers_basic_005,full,basic,General Software,Compare,magic_number,1,magic_number,1,magic_number,7,1,0,1,22.000,7.000,85.388,54.000,0.857,46.286,7.000,36.364,2.000,414
magic_numbers_basic_006,full,basic,E-commerce,Evaluate,magic_number,0,,0,,0,1,0,3,4.000,1.000,81.991,4.755,0.500,2.377,0.000,0.000,0.000,197
magic_numbers_intermediate_001,full,intermediate,Finance,Implement,magic_number,1,long_parameter_list,1,long_parameter_list,0,1,0,6,11.000,4.000,90.242,153.247,4.278,655.558,4.000,45.455,0.000,293
magic_numbers_intermediate_002,full,intermediate,Healthcare,Evaluate,magic_number,1,long_parameter_list,1,long_parameter_list,2,1,0,6,9.000,2.000,66.762,102.187,3.333,340.622,1.000,44.444,2.000,490
magic_numbers_intermediate_003,full,intermediate,Scientific Computing,Evaluate,magic_number,0,,0,,0,1,0,1,7.000,1.000,100.000,0.000,0.000,0.000,0.000,28.571,0.000,258
magic_numbers_intermediate_004,full,intermediate,General Software,Recommend,magic_number,1,long_parameter_list,1,long_parameter_list,2,1,0,2,9.000,2.000,95.290,68.532,2.400,164.478,2.000,55.556,3.000,357
magic_numbers_intermediate_005,full,intermediate,E-commerce,Measure,magic_number,1,dead_code,1,dead_code,1,1,0,6,9.000,1.000,93.451,122.624,3.077,377.304,0.000,66.667,2.000,400
magic_numbers_intermediate_006,full,intermediate,Finance,Measure,magic_number,1,long_parameter_list,1,long_parameter_list,0,1,0,6,11.000,4.000,90.242,153.247,4.278,655.558,4.000,45.455,0.000,293
magic_numbers_advanced_001,full,advanced,Healthcare,Design,magic_number,1,dead_code,1,dead_code,0,1,0,12,18.000,1.000,86.841,68.532,2.400,164.478,0.000,33.333,7.000,521
magic_numbers_advanced_002,full,advanced,Scientific Computing,Implement,magic_number,0,,0,,1,1,0,5,8.000,2.000,94.784,114.694,2.400,275.266,1.000,62.500,2.000,398
magic_numbers_advanced_003,full,advanced,General Software,Compare,magic_number,0,,0,,0,1,0,6,19.000,11.000,80.001,114.694,3.214,368.659,22.000,21.053,1.000,476
magic_numbers_advanced_004,full,advanced,E-commerce,List,magic_number,1,long_parameter_list,1,long_parameter_list,1,1,0,8,16.000,1.000,100.000,0.000,0.000,0.000,0.000,31.250,10.000,518
magic_numbers_advanced_005,full,advanced,Finance,Report,magic_number,0,,0,,7,1,0,6,14.000,1.000,91.086,68.532,1.000,68.532,0.000,50.000,3.000,424
magic_numbers_advanced_006,full,advanced,Healthcare,Recommend,magic_number,1,dead_code,1,dead_code,0,1,0,12,18.000,1.000,86.841,68.532,2.400,164.478,0.000,33.333,7.000,521
deep_nesting_basic_001,full,basic,E-commerce,Recommend,deep_nesting,1,magic_number,1,magic_number,0,1,0,5,9.000,5.000,95.343,49.829,3.333,166.096,4.000,44.444,0.000,318
deep_nesting_basic_002,full,basic,Finance,Implement,deep_nesting,0,,0,,0,5,4,5,22.000,9.000,86.976,18.575,0.500,9.288,4.000,27.273,5.000,422
deep_nesting_basic_003,full,basic,Healthcare,Write,deep_nesting,1,dead_code,1,dead_code,2,1,0,1,66.000,4.000,83.681,4.755,0.500,2.377,6.000,4.545,3.000,624
deep_nesting_basic_004,full,basic,Scientific Computing,Measure,deep_nesting,1,broad_except,1,broad_except,1,1,0,1,12.000,4.000,100.000,0.000,0.000,0.000,3.000,25.000,3.000,241
deep_nesting_basic_005,full,basic,General Software,Measure,deep_nesting,0,,0,,0,2,0,2,11.000,1.000,67.905,20.897,2.000,41.795,10.000,0.000,4.000,315
deep_nesting_basic_006,full,basic,E-commerce,Evaluate,deep_nesting,1,magic_number,1,magic_number,0,1,0,5,9.000,5.000,95.343,49.829,3.333,166.096,4.000,44.444,0.000,318
deep_nesting_intermediate_001,full,intermediate,Finance,Report,deep_nesting,0,,0,,0,1,0,8,21.000,7.000,72.295,33.688,0.500,16.844,6.000,4.762,8.000,500
deep_nesting_intermediate_002,full,intermediate,Healthcare,Design,deep_nesting,0,,0,,0,1,0,3,13.000,4.000,100.000,0.000,0.000,0.000,6.000,46.154,6.000,477
deep_nesting_intermediate_003,full,intermediate,Scientific Computing,Recommend,deep_nesting,1,magic_number,1,magic_number,3,1,0,3,30.000,5.000,84.228,55.507,1.500,83.260,7.000,20.000,3.000,589
deep_nesting_intermediate_004,full,intermediate,General Software,Report,deep_nesting,1,magic_number,1,magic_number,2,7,0,7,30.000,14.000,75.393,55.507,2.000,111.013,5.000,16.667,10.000,543
deep_nesting_intermediate_005,full,intermediate,E-commerce,List,deep_nesting,1,broad_except,2,broad_except;dead_code,4,4,0,1,37.000,10.000,52.449,38.054,2.000,76.107,4.000,0.000,18.000,674
deep_nesting_intermediate_006,full,intermediate,Finance,Report,deep_nesting,0,,0,,0,1,0,8,21.000,7.000,72.295,33.688,0.500,16.844,6.000,4.762,8.000,500
deep_nesting_advanced_001,full,advanced,Healthcare,Implement,deep_nesting,3,deep_nesting;duplicate_code;magic_number,3,deep_nesting;duplicate_code;magic_number,0,1,0,10,35.000,9.000,60.366,4.755,0.500,2.377,44.000,0.000,1.000,466
deep_nesting_advanced_002,full,advanced,Scientific Computing,Analyze,deep_nesting,2,complex_conditional;long_parameter_list,2,complex_conditional;long_parameter_list,0,1,0,1,5.000,9.000,73.352,28.529,0.500,14.265,3.000,0.000,0.000,275
deep_nesting_advanced_003,full,advanced,General Software,Write,deep_nesting,2,deep_nesting;long_parameter_list,2,deep_nesting;long_parameter_list,0,1,0,1,23.000,8.000,100.000,0.000,0.000,0.000,35.000,0.000,0.000,275
deep_nesting_advanced_004,full,advanced,E-commerce,Analyze,deep_nesting,0,,1,dead_code,3,3,3,1,30.000,3.000,87.102,25.266,1.000,25.266,0.000,60.000,7.000,604
deep_nesting_advanced_005,full,advanced,Finance,Evaluate,deep_nesting,2,complex_conditional;long_parameter_list,2,complex_conditional;long_parameter_list,0,1,0,1,5.000,9.000,73.352,28.529,0.500,14.265,3.000,0.000,0.000,361
deep_nesting_advanced_006,full,advanced,Healthcare,Write,deep_nesting,3,deep_nesting;duplicate_code;magic_number,3,deep_nesting;duplicate_code;magic_number,0,1,0,10,35.000,9.000,60.366,4.755,0.500,2.377,44.000,0.000,1.000,466
global_state_basic_001,full,basic,E-commerce,Evaluate,,0,,0,,10,5,0,2,25.000,5.000,100.000,0.000,0.000,0.000,0.000,8.000,5.000,348
global_state_basic_002,full,basic,Finance,Recommend,,0,,0,,1,2,0,2,5.000,2.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,270
global_state_basic_003,full,basic,Healthcare,Recommend,,0,,0,,3,6,0,2,18.000,6.000,76.382,25.266,0.500,12.633,0.000,5.556,0.000,382
global_state_basic_004,full,basic,Scientific Computing,Compare,,0,,0,,1,3,0,2,7.000,3.000,100.000,0.000,0.000,0.000,0.000,14.286,2.000,364
global_state_basic_005,full,basic,General Software,Evaluate,,0,,1,dead_code,3,2,0,1,15.000,2.000,100.000,0.000,0.000,0.000,0.000,13.333,6.000,369
global_state_basic_006,full,basic,E-commerce,Recommend,,0,,0,,10,5,0,2,25.000,5.000,100.000,0.000,0.000,0.000,0.000,8.000,5.000,348
global_state_intermediate_001,full,intermediate,Finance,Design,,0,,0,,5,5,0,5,33.000,12.000,79.316,57.110,2.000,114.221,11.000,27.273,5.000,552
global_state_intermediate_002,full,intermediate,Healthcare,Write,,1,dead_code,1,dead_code,5,10,0,2,51.000,15.000,58.116,51.891,0.500,25.946,10.000,1.961,1.000,577
global_state_intermediate_003,full,intermediate,Scientific Computing,Design,,0,,0,,9,9,0,4,44.000,21.000,100.000,0.000,0.000,0.000,0.000,13.636,11.000,653
global_state_intermediate_004,full,intermediate,General Software,Recommend,,1,magic_number,1,magic_number,5,6,3,5,27.000,9.000,87.385,23.265,0.600,13.959,4.000,44.444,5.000,539
global_state_intermediate_005,full,intermediate,E-commerce,Recommend,,1,magic_number,1,magic_number,5,8,0,4,44.000,4.000,75.761,123.794,3.000,371.382,18.000,29.545,4.000,776
global_state_advanced_001,full,advanced,Finance,Compare,,1,dead_code,1,dead_code,11,11,0,4,55.000,24.000,69.665,11.610,1.000,11.610,3.000,9.091,13.000,670
global_state_advanced_002,full,advanced,Healthcare,Evaluate,,0,,0,,13,4,0,1,23.000,8.000,100.000,0.000,0.000,0.000,0.000,17.391,4.000,543
global_state_advanced_003,full,advanced,Scientific Computing,Design,,0,,0,,17,8,0,1,37.000,16.000,100.000,0.000,0.000,0.000,0.000,10.811,6.000,487
global_state_advanced_004,full,advanced,General Software,Design,,0,,0,,8,9,0,2,44.000,18.000,78.182,4.755,0.500,2.377,2.000,13.636,3.000,572
global_state_advanced_005,full,advanced,E-commerce,Measure,,1,dead_code,1,dead_code,11,11,0,4,55.000,24.000,69.665,11.610,1.000,11.610,3.000,9.091,13.000,670
shotgun_surgery_basic_001,full,basic,E-commerce,Recommend,,0,,0,,0,5,0,1,11.000,5.000,100.000,0.000,0.000,0.000,0.000,9.091,3.000,458
shotgun_surgery_basic_002,full,basic,Finance,Write,,1,duplicate_code,2,dead_code;duplicate_code,4,9,1,6,57.000,18.000,100.000,0.000,0.000,0.000,0.000,5.263,14.000,724
shotgun_surgery_basic_003,full,basic,Healthcare,Measure,,1,duplicate_code,1,duplicate_code,0,15,0,4,52.000,31.000,65.345,33.688,1.600,53.901,2.000,7.692,4.000,841
shotgun_surgery_basic_004,full,basic,Scientific Computing,Write,,0,,0,,0,2,0,11,23.000,6.000,100.000,0.000,0.000,0.000,1.000,0.000,11.000,471
shotgun_surgery_basic_005,full,basic,General Software,Implement,,0,,0,,1,6,0,2,25.000,14.000,62.095,4.755,0.500,2.377,2.000,0.000,8.000,438
shotgun_surgery_basic_006,full,basic,E-commerce,Recommend,,0,,0,,0,5,0,1,11.000,5.000,100.000,0.000,0.000,0.000,0.000,9.091,3.000,458
shotgun_surgery_intermediate_001,full,intermediate,Finance,Write,,0,,0,,0,1,0,4,6.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,905
shotgun_surgery_intermediate_002,full,intermediate,Healthcare,Compare,,0,,0,,0,14,8,3,38.000,28.000,100.000,0.000,0.000,0.000,0.000,21.053,0.000,593
shotgun_surgery_intermediate_003,full,intermediate,Scientific Computing,Design,,1,duplicate_code,1,duplicate_code,0,12,6,3,39.000,30.000,100.000,0.000,0.000,0.000,0.000,20.513,1.000,573
shotgun_surgery_intermediate_004,full,intermediate,General Software,Report,,0,,0,,0,9,7,8,39.000,25.000,100.000,0.000,0.000,0.000,0.000,0.000,14.000,514
shotgun_surgery_intermediate_005,full,intermediate,E-commerce,Measure,,0,,0,,0,7,3,4,44.000,20.000,100.000,0.000,0.000,0.000,0.000,6.818,7.000,769
shotgun_surgery_advanced_001,full,advanced,Finance,Report,,1,long_parameter_list,1,long_parameter_list,0,14,13,6,44.000,36.000,100.000,0.000,0.000,0.000,0.000,25.000,0.000,900
shotgun_surgery_advanced_002,full,advanced,Healthcare,Measure,,0,,0,,0,10,9,3,32.000,30.000,100.000,0.000,0.000,0.000,0.000,28.125,0.000,657
shotgun_surgery_advanced_003,full,advanced,Scientific Computing,Compare,,1,duplicate_code,1,duplicate_code,0,19,0,2,52.000,41.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,696
shotgun_surgery_advanced_004,full,advanced,General Software,Write,,1,duplicate_code,1,duplicate_code,0,22,0,2,60.000,46.000,46.238,39.863,1.714,68.337,5.000,0.000,3.000,773
shotgun_surgery_advanced_005,full,advanced,E-commerce,Recommend,,0,,0,,0,18,0,1,45.000,36.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,587
synthetic_long_method_basic_001,full,basic,Finance,Recommend,long_method,1,magic_number,1,magic_number,1,1,0,8,26.000,8.000,81.858,182.679,5.000,913.397,8.000,38.462,6.000,587
synthetic_long_method_basic_002,full,basic,Healthcare,Analyze,long_method,1,magic_number,1,magic_number,1,4,0,8,38.000,13.000,70.013,58.810,1.000,58.810,10.000,10.526,12.000,569
synthetic_long_method_basic_003,full,basic,Scientific Computing,Report,long_method,2,dead_code;magic_number,2,dead_code;magic_number,1,3,0,3,23.000,6.000,82.020,55.507,1.500,83.260,4.000,21.739,13.000,526
synthetic_long_method_basic_004,full,basic,General Software,Measure,long_method,2,dead_code;magic_number,2,dead_code;magic_number,1,1,0,24,33.000,5.000,87.279,4.755,0.500,2.377,0.000,27.273,23.000,767
synthetic_long_method_basic_005,full,basic,E-commerce,Measure,long_method,0,,0,,0,1,0,8,13.000,5.000,96.775,11.610,1.000,11.610,4.000,53.846,6.000,385
synthetic_long_method_basic_006,full,basic,Finance,Write,long_method,0,,0,,6,7,0,3,44.000,16.000,56.641,122.136,3.176,387.962,12.000,2.273,9.000,681
synthetic_long_method_basic_007,full,basic,Healthcare,Recommend,long_method,0,,0,,8,8,0,3,47.000,18.000,65.335,4.755,0.500,2.377,7.000,2.128,9.000,659
synthetic_long_method_intermediate_001,full,intermediate,Scientific Computing,Implement,long_method,0,,0,,1,1,0,3,28.000,3.000,100.000,0.000,0.000,0.000,3.000,28.571,12.000,620
synthetic_long_method_intermediate_002,full,intermediate,General Software,Design,long_method,2,dead_code;magic_number,2,dead_code;magic_number,0,9,0,5,53.000,16.000,68.502,173.065,4.800,830.711,7.000,16.981,3.000,749
synthetic_long_method_intermediate_003,full,intermediate,E-commerce,Analyze,long_method,2,dead_code;magic_number,2,dead_code;magic_number,0,8,7,8,30.000,11.000,86.917,20.680,1.250,25.850,4.000,46.667,7.000,539
synthetic_long_method_intermediate_004,full,intermediate,Finance,Recommend,long_method,1,magic_number,1,magic_number,0,4,0,6,28.000,15.000,82.222,27.000,1.000,27.000,3.000,25.000,6.000,558
synthetic_long_method_intermediate_005,full,intermediate,Healthcare,Measure,long_method,1,long_parameter_list,1,long_parameter_list,0,1,0,2,9.000,3.000,100.000,2.000,0.500,1.000,3.000,55.556,6.000,504
synthetic_long_method_intermediate_006,full,intermediate,Scientific Computing,Design,long_method,0,,0,,0,9,7,9,44.000,18.000,72.004,42.000,0.500,21.000,7.000,15.909,11.000,872
synthetic_long_method_intermediate_007,full,intermediate,General Software,Implement,long_method,0,,0,,1,1,0,3,28.000,3.000,100.000,0.000,0.000,0.000,3.000,28.571,12.000,620
synthetic_long_method_advanced_001,full,advanced,E-commerce,Implement,long_method,0,,0,,1,10,0,10,43.000,12.000,51.557,41.513,1.500,62.270,0.000,0.000,15.000,610
synthetic_long_method_advanced_002,full,advanced,Finance,Evaluate,long_method,1,dead_code,1,dead_code,0,9,3,3,30.000,17.000,74.509,72.000,2.000,144.000,8.000,16.667,2.000,420
synthetic_long_method_advanced_003,full,advanced,Healthcare,Write,long_method,1,dead_code,1,dead_code,1,1,0,13,25.000,3.000,100.000,0.000,0.000,0.000,2.000,64.000,8.000,586
synthetic_long_method_advanced_004,full,advanced,Scientific Computing,Report,long_method,0,,0,,7,8,2,5,34.000,12.000,74.166,27.000,1.800,48.600,5.000,11.765,8.000,557
synthetic_long_method_advanced_005,full,advanced,General Software,List,long_method,0,,0,,0,10,6,8,34.000,17.000,76.560,84.000,2.333,196.000,4.000,26.471,10.000,640
synthetic_long_method_advanced_006,full,advanced,E-commerce,Compare,long_method,1,magic_number,1,magic_number,0,9,4,7,39.000,15.000,71.006,43.020,2.000,86.039,11.000,10.256,5.000,594
synthetic_long_parameter_list_basic_001,full,basic,Finance,List,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,17.000,1.000,100.000,0.000,0.000,0.000,0.000,11.765,0.000,302
synthetic_long_parameter_list_basic_002,full,basic,Healthcare,Design,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,22,33.000,2.000,100.000,0.000,0.000,0.000,1.000,18.182,16.000,654
synthetic_long_parameter_list_basic_003,full,basic,Scientific Computing,Report,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,7,13.000,6.000,90.366,91.377,1.333,121.835,5.000,53.846,0.000,331
synthetic_long_parameter_list_basic_004,full,basic,General Software,Analyze,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,1,0,2,16.000,1.000,100.000,0.000,0.000,0.000,0.000,25.000,0.000,435
synthetic_long_parameter_list_basic_005,full,basic,E-commerce,Evaluate,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,1,0,6,30.000,9.000,72.866,134.672,2.000,269.344,1.000,3.333,2.000,521
synthetic_long_parameter_list_basic_006,full,basic,Finance,Implement,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,3,16.000,1.000,100.000,0.000,0.000,0.000,0.000,25.000,1.000,351
synthetic_long_parameter_list_basic_007,full,basic,Healthcare,Recommend,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,1,0,15,30.000,4.000,80.828,169.216,1.000,169.216,3.000,53.333,10.000,969
synthetic_long_parameter_list_intermediate_001,full,intermediate,Scientific Computing,Compare,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,2,0,15,42.000,7.000,100.000,0.000,0.000,0.000,3.000,19.048,6.000,832
synthetic_long_parameter_list_intermediate_002,full,intermediate,General Software,Implement,long_parameter_list,2,dead_code;long_parameter_list,2,dead_code;long_parameter_list,0,1,0,18,19.000,1.000,100.000,0.000,0.000,0.000,0.000,78.947,9.000,563
synthetic_long_parameter_list_intermediate_003,full,intermediate,E-commerce,Design,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,20.000,1.000,100.000,0.000,0.000,0.000,0.000,5.000,0.000,415
synthetic_long_parameter_list_intermediate_004,full,intermediate,Finance,Design,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,10,40.000,18.000,71.352,206.089,1.556,320.584,21.000,25.000,13.000,931
synthetic_long_parameter_list_intermediate_005,full,intermediate,Healthcare,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,11,98.000,7.000,100.000,0.000,0.000,0.000,7.000,18.367,12.000,1513
synthetic_long_parameter_list_intermediate_006,full,intermediate,Scientific Computing,Measure,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,2,0,15,42.000,7.000,100.000,0.000,0.000,0.000,3.000,19.048,6.000,832
synthetic_long_parameter_list_intermediate_007,full,intermediate,General Software,Recommend,long_parameter_list,2,complex_conditional;long_parameter_list,2,complex_conditional;long_parameter_list,0,1,0,10,36.000,26.000,77.062,478.297,2.038,974.643,11.000,36.111,1.000,992
synthetic_long_parameter_list_advanced_001,full,advanced,E-commerce,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,29.000,1.000,100.000,0.000,0.000,0.000,0.000,6.897,0.000,537
synthetic_long_parameter_list_advanced_002,full,advanced,Finance,Evaluate,long_parameter_list,1,duplicate_code,1,duplicate_code,0,,,,220.000,,,,,,,0.000,,4096
