task_id,system_mode,complexity,domain,action_keyword,intended,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,n_functions,n_stub,longest_body,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,n_output_tokens
data_class_basic_006,,basic,E-commerce,Measure,,0,,0,,0,9,0,4,38.000,15.000,54.770,18.575,0.500,9.288,4.000,0.000,2.000,255
data_class_intermediate_001,,intermediate,Finance,Recommend,,1,long_parameter_list,1,long_parameter_list,0,20,0,9,77.000,22.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,527
data_class_intermediate_002,,intermediate,Healthcare,Analyze,,1,long_parameter_list,1,long_parameter_list,0,2,0,8,21.000,4.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,175
data_class_intermediate_003,,intermediate,Scientific Computing,Measure,,1,long_parameter_list,1,long_parameter_list,0,3,0,9,19.000,8.000,61.634,24.000,1.500,36.000,1.000,0.000,2.000,155
data_class_intermediate_004,,intermediate,General Software,Design,,1,long_parameter_list,1,long_parameter_list,0,9,0,8,34.000,11.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,225
data_class_intermediate_005,,intermediate,E-commerce,Measure,,0,,0,,0,16,0,7,47.000,18.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,317
data_class_advanced_001,,advanced,Finance,Evaluate,,0,,0,,0,21,0,11,75.000,25.000,100.000,0.000,0.000,0.000,1.000,0.000,15.000,569
data_class_advanced_002,,advanced,Healthcare,Evaluate,,0,,0,,0,21,0,10,72.000,23.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,464
data_class_advanced_003,,advanced,Scientific Computing,Write,,1,long_parameter_list,1,long_parameter_list,0,17,0,8,58.000,19.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,406
data_class_advanced_004,,advanced,General Software,Report,,0,,0,,0,1,0,10,12.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,87
data_class_advanced_005,,advanced,E-commerce,Report,,0,,0,,0,19,0,9,47.000,21.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,339
refused_bequest_basic_001,,basic,E-commerce,Measure,,0,,0,,0,6,0,2,17.000,10.000,61.926,27.000,1.500,40.500,2.000,0.000,6.000,107
refused_bequest_basic_002,,basic,Finance,Recommend,,0,,0,,0,3,0,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,1.000,73
refused_bequest_basic_003,,basic,Healthcare,Design,,0,,0,,0,3,3,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,39
refused_bequest_basic_004,,basic,Scientific Computing,Measure,,0,,0,,0,4,3,1,9.000,6.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,83
refused_bequest_basic_005,,basic,General Software,Recommend,,0,,0,,0,3,2,1,7.000,5.000,100.000,0.000,0.000,0.000,0.000,28.571,2.000,60
refused_bequest_basic_006,,basic,E-commerce,Report,,0,,0,,0,6,0,2,17.000,10.000,61.926,27.000,1.500,40.500,2.000,0.000,6.000,107
refused_bequest_intermediate_001,,intermediate,Finance,Design,,0,,0,,0,5,4,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,103
refused_bequest_intermediate_002,,intermediate,Healthcare,Design,,0,,0,,0,1,0,2,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,58
refused_bequest_intermediate_003,,intermediate,Scientific Computing,List,,0,,0,,0,1,0,5,7.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,63
refused_bequest_intermediate_004,,intermediate,General Software,Compare,,0,,0,,0,5,4,1,11.000,7.000,100.000,0.000,0.000,0.000,0.000,9.091,2.000,85
refused_bequest_intermediate_005,,intermediate,E-commerce,Recommend,,0,,0,,0,1,0,1,6.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,63
refused_bequest_advanced_001,,advanced,Finance,List,,0,,0,,0,1,0,7,9.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,96
refused_bequest_advanced_002,,advanced,Healthcare,Evaluate,,0,,0,,0,6,5,1,13.000,8.000,100.000,0.000,0.000,0.000,0.000,0.000,3.000,127
refused_bequest_advanced_003,,advanced,Scientific Computing,List,,0,,0,,0,1,0,5,7.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,70
refused_bequest_advanced_004,,advanced,General Software,Compare,,0,,0,,0,1,0,2,4.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,52
refused_bequest_advanced_005,,advanced,E-commerce,Design,,0,,0,,0,1,0,6,8.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,60
comments_smell_basic_001,,basic,E-commerce,Evaluate,,0,,0,,3,1,0,4,11.000,3.000,87.041,15.510,1.000,15.510,4.000,72.727,2.000,275
comments_smell_basic_002,,basic,Finance,Compare,,0,,0,,0,3,0,3,8.000,5.000,100.000,0.000,0.000,0.000,0.000,25.000,0.000,289
comments_smell_basic_003,,basic,Healthcare,Design,,0,,0,,1,1,0,4,9.000,3.000,86.660,36.000,2.400,86.400,2.000,44.444,3.000,160
comments_smell_basic_004,,basic,Scientific Computing,Report,,0,,0,,0,1,0,1,3.000,2.000,100.000,4.755,0.500,2.377,1.000,66.667,0.000,49
comments_smell_basic_005,,basic,General Software,List,,0,,0,,0,3,0,3,9.000,4.000,63.663,24.000,1.500,36.000,1.000,11.111,3.000,198
comments_smell_intermediate_001,,intermediate,E-commerce,Measure,,1,dead_code,1,dead_code,4,2,0,10,37.000,5.000,83.182,108.000,4.091,441.818,3.000,18.919,4.000,599
comments_smell_intermediate_002,,intermediate,Finance,Report,,1,duplicate_code,1,duplicate_code,0,,,,,,,,,,,,,1024
comments_smell_intermediate_003,,intermediate,Healthcare,Measure,,1,magic_number,1,magic_number,1,6,0,2,35.000,9.000,86.147,15.510,1.000,15.510,1.000,45.714,16.000,471
comments_smell_intermediate_004,,intermediate,Scientific Computing,Design,,0,,0,,3,1,0,6,15.000,1.000,100.000,0.000,0.000,0.000,0.000,46.667,7.000,285
comments_smell_intermediate_005,,intermediate,General Software,List,,0,,0,,1,1,0,9,19.000,1.000,90.725,25.266,1.200,30.319,0.000,47.368,10.000,524
comments_smell_advanced_001,,advanced,E-commerce,Evaluate,,1,duplicate_code,1,duplicate_code,0,,,,48.000,,,,,,,93.750,,1024
comments_smell_advanced_002,,advanced,Finance,Evaluate,,2,deep_nesting;magic_number,2,deep_nesting;magic_number,3,1,0,5,55.000,9.000,80.679,28.529,1.500,42.794,31.000,16.364,6.000,603
comments_smell_advanced_003,,advanced,Healthcare,Report,,1,dead_code,1,dead_code,0,1,0,10,14.000,1.000,100.000,0.000,0.000,0.000,0.000,57.143,7.000,431
comments_smell_advanced_004,,advanced,Scientific Computing,Design,,0,,1,dead_code,21,0,0,0,36.000,1.000,85.699,20.897,0.750,15.673,6.000,41.667,11.000,498
magic_numbers_basic_001,,basic,E-commerce,Implement,magic_number,0,,0,,0,1,0,4,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,57
magic_numbers_basic_002,,basic,Finance,Measure,magic_number,1,magic_number,1,magic_number,0,1,0,1,2.000,2.000,83.142,27.000,1.800,48.600,1.000,0.000,0.000,28
magic_numbers_basic_003,,basic,Healthcare,Recommend,magic_number,0,,0,,0,1,0,1,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,19
magic_numbers_basic_004,,basic,Scientific Computing,Measure,magic_number,1,magic_number,1,magic_number,0,1,0,1,9.000,4.000,65.737,69.760,1.750,122.081,4.000,0.000,0.000,78
magic_numbers_basic_005,,basic,General Software,Compare,magic_number,1,magic_number,1,magic_number,0,1,0,1,15.000,7.000,61.273,54.000,0.857,46.286,7.000,0.000,0.000,116
magic_numbers_basic_006,,basic,E-commerce,Evaluate,magic_number,0,,0,,0,1,0,4,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,57
magic_numbers_intermediate_001,,intermediate,Finance,Implement,magic_number,2,dead_code;magic_number,2,dead_code;magic_number,0,1,0,12,21.000,7.000,54.867,155.589,5.143,800.174,6.000,0.000,2.000,192
magic_numbers_intermediate_002,,intermediate,Healthcare,Evaluate,magic_number,1,long_parameter_list,1,long_parameter_list,0,1,0,4,7.000,3.000,66.797,112.588,3.462,389.728,2.000,0.000,0.000,96
magic_numbers_intermediate_003,,intermediate,Scientific Computing,Evaluate,magic_number,2,complex_conditional;magic_number,2,complex_conditional;magic_number,0,1,0,1,9.000,11.000,84.998,259.461,1.694,439.409,8.000,11.111,0.000,154
magic_numbers_intermediate_004,,intermediate,General Software,Recommend,magic_number,0,,0,,0,1,0,1,2.000,1.000,78.505,129.658,3.333,432.193,0.000,0.000,1.000,79
magic_numbers_intermediate_005,,intermediate,E-commerce,Measure,magic_number,0,,0,,0,1,0,5,6.000,1.000,70.773,53.774,1.667,89.624,0.000,0.000,0.000,96
magic_numbers_intermediate_006,,intermediate,Finance,Measure,magic_number,2,dead_code;magic_number,2,dead_code;magic_number,0,1,0,12,21.000,7.000,54.867,155.589,5.143,800.174,6.000,0.000,2.000,192
magic_numbers_advanced_001,,advanced,Healthcare,Design,magic_number,1,magic_number,1,magic_number,0,6,5,16,32.000,10.000,79.561,151.304,3.667,554.780,5.000,40.625,6.000,442
magic_numbers_advanced_002,,advanced,Scientific Computing,Implement,magic_number,0,,0,,7,1,0,5,13.000,1.000,76.284,116.692,1.588,185.334,0.000,7.692,2.000,216
magic_numbers_advanced_003,,advanced,General Software,Compare,magic_number,0,,0,,2,1,0,5,19.000,7.000,87.071,77.709,2.100,163.189,3.000,26.316,5.000,363
magic_numbers_advanced_004,,advanced,E-commerce,List,magic_number,0,,0,,1,1,0,3,14.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,7.000,137
magic_numbers_advanced_005,,advanced,Finance,Report,magic_number,2,dead_code;magic_number,2,dead_code;magic_number,6,1,0,6,20.000,4.000,78.002,88.811,1.455,129.179,4.000,15.000,3.000,281
magic_numbers_advanced_006,,advanced,Healthcare,Recommend,magic_number,1,magic_number,1,magic_number,0,6,5,16,32.000,10.000,79.561,151.304,3.667,554.780,5.000,40.625,6.000,442
deep_nesting_basic_001,,basic,E-commerce,Recommend,deep_nesting,1,magic_number,1,magic_number,0,1,0,6,11.000,3.000,65.441,43.020,2.000,86.039,3.000,0.000,0.000,93
deep_nesting_basic_002,,basic,Finance,Implement,deep_nesting,0,,0,,0,6,5,6,21.000,10.000,90.549,18.575,0.500,9.288,4.000,47.619,5.000,197
deep_nesting_basic_003,,basic,Healthcare,Write,deep_nesting,0,,0,,0,1,0,1,6.000,5.000,100.000,0.000,0.000,0.000,10.000,16.667,1.000,76
deep_nesting_basic_004,,basic,Scientific Computing,Measure,deep_nesting,0,,0,,0,1,0,1,17.000,5.000,85.023,25.266,2.250,56.849,6.000,17.647,1.000,143
deep_nesting_basic_005,,basic,General Software,Measure,deep_nesting,1,magic_number,1,magic_number,0,1,0,6,12.000,7.000,92.912,46.605,2.000,93.209,5.000,50.000,8.000,187
deep_nesting_basic_006,,basic,E-commerce,Evaluate,deep_nesting,1,magic_number,1,magic_number,0,1,0,6,11.000,3.000,65.441,43.020,2.000,86.039,3.000,0.000,0.000,93
deep_nesting_intermediate_001,,intermediate,Finance,Report,deep_nesting,0,,0,,0,8,7,8,29.000,14.000,86.257,25.850,0.500,12.925,6.000,48.276,7.000,278
deep_nesting_intermediate_002,,intermediate,Healthcare,Design,deep_nesting,2,deep_nesting;magic_number,2,deep_nesting;magic_number,1,1,0,1,18.000,8.000,84.565,39.863,2.667,106.302,23.000,22.222,8.000,220
deep_nesting_intermediate_003,,intermediate,Scientific Computing,Recommend,deep_nesting,1,magic_number,1,magic_number,0,1,0,5,33.000,20.000,66.806,436.778,1.350,589.650,24.000,15.152,0.000,294
deep_nesting_intermediate_004,,intermediate,General Software,Report,deep_nesting,1,magic_number,1,magic_number,6,1,0,6,21.000,5.000,82.848,70.324,2.182,153.434,6.000,28.571,11.000,291
deep_nesting_intermediate_005,,intermediate,E-commerce,List,deep_nesting,2,broad_except;magic_number,2,broad_except;magic_number,0,1,0,1,30.000,6.000,80.655,33.688,1.600,53.901,5.000,20.000,5.000,250
deep_nesting_intermediate_006,,intermediate,Finance,Report,deep_nesting,0,,0,,0,8,7,8,29.000,14.000,86.257,25.850,0.500,12.925,6.000,48.276,7.000,278
deep_nesting_advanced_001,,advanced,Healthcare,Implement,deep_nesting,3,deep_nesting;long_parameter_list;magic_number,3,deep_nesting;long_parameter_list;magic_number,0,1,0,2,11.000,9.000,93.933,4.755,0.500,2.377,36.000,18.182,0.000,101
deep_nesting_advanced_002,,advanced,Scientific Computing,Analyze,deep_nesting,2,deep_nesting;long_parameter_list,2,deep_nesting;long_parameter_list,0,1,0,2,11.000,9.000,100.000,0.000,0.000,0.000,36.000,0.000,0.000,90
deep_nesting_advanced_003,,advanced,General Software,Write,deep_nesting,2,deep_nesting;long_parameter_list,2,deep_nesting;long_parameter_list,0,1,0,2,10.000,8.000,100.000,0.000,0.000,0.000,28.000,0.000,0.000,100
deep_nesting_advanced_004,,advanced,E-commerce,Analyze,deep_nesting,2,dead_code;deep_nesting,2,dead_code;deep_nesting,4,1,0,3,42.000,7.000,100.000,0.000,0.000,0.000,23.000,35.714,6.000,376
deep_nesting_advanced_005,,advanced,Finance,Evaluate,deep_nesting,1,deep_nesting,1,deep_nesting,1,1,0,1,24.000,8.000,100.000,0.000,0.000,0.000,35.000,33.333,2.000,164
deep_nesting_advanced_006,,advanced,Healthcare,Write,deep_nesting,3,deep_nesting;long_parameter_list;magic_number,3,deep_nesting;long_parameter_list;magic_number,0,1,0,2,11.000,9.000,93.933,4.755,0.500,2.377,36.000,18.182,0.000,101
global_state_basic_001,,basic,E-commerce,Evaluate,,0,,0,,5,11,0,7,38.000,11.000,100.000,0.000,0.000,0.000,0.000,5.263,2.000,244
global_state_basic_002,,basic,Finance,Recommend,,0,,0,,1,3,0,1,11.000,3.000,100.000,0.000,0.000,0.000,0.000,0.000,2.000,70
global_state_basic_003,,basic,Healthcare,Recommend,,0,,0,,3,3,0,2,12.000,3.000,66.504,25.266,0.500,12.633,0.000,0.000,0.000,71
global_state_basic_004,,basic,Scientific Computing,Compare,,0,,0,,1,2,0,3,6.000,2.000,100.000,0.000,0.000,0.000,0.000,16.667,0.000,54
global_state_basic_005,,basic,General Software,Evaluate,,0,,0,,3,3,0,4,26.000,8.000,68.454,39.863,1.714,68.337,4.000,3.846,5.000,218
global_state_basic_006,,basic,E-commerce,Recommend,,0,,0,,5,11,0,7,38.000,11.000,100.000,0.000,0.000,0.000,0.000,5.263,2.000,244
global_state_intermediate_001,,intermediate,Finance,Design,,0,,0,,5,0,0,0,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,28
global_state_intermediate_002,,intermediate,Healthcare,Write,,0,,0,,5,0,0,0,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,27
global_state_intermediate_003,,intermediate,Scientific Computing,Design,,0,,0,,5,0,0,0,5.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,29
global_state_intermediate_004,,intermediate,General Software,Recommend,,0,,0,,5,3,3,1,11.000,3.000,100.000,0.000,0.000,0.000,0.000,27.273,0.000,74
global_state_intermediate_005,,intermediate,E-commerce,Recommend,,0,,0,,5,0,0,0,5.000,1.000,100.000,0.000,0.000,0.000,0.000,20.000,0.000,38
global_state_advanced_001,,advanced,Finance,Compare,,0,,0,,10,0,0,0,10.000,1.000,100.000,0.000,0.000,0.000,0.000,10.000,0.000,57
global_state_advanced_002,,advanced,Healthcare,Evaluate,,0,,0,,9,0,0,0,9.000,1.000,100.000,0.000,0.000,0.000,0.000,11.111,0.000,58
global_state_advanced_003,,advanced,Scientific Computing,Design,,1,dead_code,1,dead_code,9,9,0,2,32.000,10.000,73.039,15.510,1.000,15.510,2.000,6.250,1.000,264
global_state_advanced_004,,advanced,General Software,Design,,0,,0,,8,0,0,0,8.000,1.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,45
global_state_advanced_005,,advanced,E-commerce,Measure,,0,,0,,10,0,0,0,10.000,1.000,100.000,0.000,0.000,0.000,0.000,10.000,0.000,57
shotgun_surgery_basic_001,,basic,E-commerce,Recommend,,0,,0,,0,5,0,1,10.000,5.000,100.000,0.000,0.000,0.000,0.000,10.000,2.000,98
shotgun_surgery_basic_002,,basic,Finance,Write,,0,,0,,0,5,0,2,26.000,12.000,87.894,4.755,0.500,2.377,1.000,23.077,9.000,232
shotgun_surgery_basic_003,,basic,Healthcare,Measure,,1,duplicate_code,1,duplicate_code,0,21,1,2,61.000,39.000,58.869,41.795,1.500,62.692,0.000,4.918,6.000,504
shotgun_surgery_basic_004,,basic,Scientific Computing,Write,,0,,0,,1,2,0,1,31.000,9.000,85.302,4.755,0.500,2.377,0.000,19.355,11.000,358
shotgun_surgery_basic_005,,basic,General Software,Implement,,1,broad_except,0,,1,9,2,2,29.000,15.000,100.000,0.000,0.000,0.000,0.000,10.345,5.000,351
shotgun_surgery_basic_006,,basic,E-commerce,Recommend,,0,,0,,0,5,0,1,10.000,5.000,100.000,0.000,0.000,0.000,0.000,10.000,2.000,98
shotgun_surgery_intermediate_001,,intermediate,Finance,Write,,0,,0,,0,8,7,1,28.000,22.000,100.000,0.000,0.000,0.000,0.000,57.143,3.000,367
shotgun_surgery_intermediate_002,,intermediate,Healthcare,Compare,,0,,0,,0,,,,27.000,,,,,,,18.519,,201
shotgun_surgery_intermediate_003,,intermediate,Scientific Computing,Design,,0,,0,,13,13,5,2,50.000,27.000,100.000,0.000,0.000,0.000,0.000,14.000,12.000,444
shotgun_surgery_intermediate_004,,intermediate,General Software,Report,,0,,0,,0,7,7,1,21.000,21.000,100.000,0.000,0.000,0.000,0.000,33.333,0.000,159
shotgun_surgery_intermediate_005,,intermediate,E-commerce,Measure,,0,,0,,0,2,0,1,23.000,8.000,100.000,0.000,0.000,0.000,0.000,13.043,4.000,187
shotgun_surgery_advanced_001,,advanced,Finance,Report,,1,magic_number,1,magic_number,0,11,8,3,45.000,41.000,79.977,33.688,0.667,22.459,6.000,46.667,3.000,474
shotgun_surgery_advanced_002,,advanced,Healthcare,Measure,,0,,0,,0,10,9,1,30.000,30.000,100.000,0.000,0.000,0.000,0.000,63.333,0.000,363
shotgun_surgery_advanced_003,,advanced,Scientific Computing,Compare,,0,,0,,0,10,0,2,33.000,32.000,89.760,4.755,0.500,2.377,1.000,57.576,2.000,488
shotgun_surgery_advanced_004,,advanced,General Software,Write,,0,,0,,0,13,0,4,51.000,42.000,73.496,41.513,2.286,94.887,4.000,21.569,8.000,536
shotgun_surgery_advanced_005,,advanced,E-commerce,Recommend,,0,,0,,0,2,1,9,13.000,4.000,100.000,0.000,0.000,0.000,0.000,7.692,0.000,129
synthetic_long_method_basic_001,,basic,Finance,Recommend,long_method,1,dead_code,1,dead_code,0,8,7,8,25.000,9.000,96.362,2.000,0.500,1.000,1.000,56.000,7.000,250
synthetic_long_method_basic_002,,basic,Healthcare,Analyze,long_method,2,dead_code;magic_number,2,dead_code;magic_number,3,7,0,14,39.000,17.000,65.125,148.603,3.316,492.738,6.000,10.256,19.000,455
synthetic_long_method_basic_003,,basic,Scientific Computing,Report,long_method,2,dead_code;magic_number,2,dead_code;magic_number,0,5,2,4,39.000,13.000,73.929,99.404,3.214,319.514,11.000,20.513,12.000,399
synthetic_long_method_basic_004,,basic,General Software,Measure,long_method,1,dead_code,1,dead_code,0,1,0,41,49.000,5.000,82.335,4.755,0.500,2.377,0.000,24.490,29.000,622
synthetic_long_method_basic_005,,basic,E-commerce,Measure,long_method,0,,0,,0,1,0,10,13.000,3.000,95.037,22.459,1.875,42.110,2.000,53.846,7.000,151
synthetic_long_method_basic_006,,basic,Finance,Write,long_method,1,magic_number,1,magic_number,0,7,0,3,57.000,22.000,51.806,171.176,3.429,586.889,23.000,1.754,5.000,547
synthetic_long_method_basic_007,,basic,Healthcare,Recommend,long_method,0,,0,,0,8,4,1,24.000,9.000,100.000,0.000,0.000,0.000,2.000,62.500,8.000,290
synthetic_long_method_intermediate_001,,intermediate,Scientific Computing,Implement,long_method,0,,0,,0,6,0,4,28.000,7.000,100.000,0.000,0.000,0.000,1.000,64.286,16.000,443
synthetic_long_method_intermediate_002,,intermediate,General Software,Design,long_method,1,dead_code,1,dead_code,0,1,0,9,12.000,3.000,95.191,25.850,1.500,38.774,2.000,66.667,8.000,351
synthetic_long_method_intermediate_003,,intermediate,E-commerce,Analyze,long_method,1,dead_code,1,dead_code,0,8,7,13,36.000,14.000,82.526,33.688,0.500,16.844,6.000,38.889,7.000,347
synthetic_long_method_intermediate_004,,intermediate,Finance,Recommend,long_method,1,dead_code,1,dead_code,0,7,6,6,22.000,7.000,100.000,0.000,0.000,0.000,0.000,54.545,6.000,223
synthetic_long_method_intermediate_005,,intermediate,Healthcare,Measure,long_method,1,magic_number,1,magic_number,1,1,0,13,19.000,5.000,86.598,39.863,2.667,106.302,2.000,31.579,13.000,265
synthetic_long_method_intermediate_006,,intermediate,Scientific Computing,Design,long_method,1,dead_code,1,dead_code,6,9,6,12,85.000,18.000,68.324,24.000,1.500,36.000,4.000,15.294,28.000,955
synthetic_long_method_intermediate_007,,intermediate,General Software,Implement,long_method,0,,0,,0,6,0,4,28.000,7.000,100.000,0.000,0.000,0.000,1.000,64.286,16.000,443
synthetic_long_method_advanced_001,,advanced,E-commerce,Implement,long_method,0,,0,,0,,,,17.000,,,,,,,94.118,,248
synthetic_long_method_advanced_002,,advanced,Finance,Evaluate,long_method,1,dead_code,1,dead_code,0,5,0,10,24.000,14.000,84.233,81.749,3.545,289.838,3.000,50.000,10.000,483
synthetic_long_method_advanced_003,,advanced,Healthcare,Write,long_method,1,duplicate_code,1,duplicate_code,0,,,,116.000,,,,,,,0.000,,1024
synthetic_long_method_advanced_004,,advanced,Scientific Computing,Report,long_method,1,dead_code,1,dead_code,0,8,3,7,33.000,8.000,84.137,28.529,1.500,42.794,0.000,84.848,12.000,609
synthetic_long_method_advanced_005,,advanced,General Software,List,long_method,1,magic_number,1,magic_number,0,1,0,12,20.000,8.000,86.484,57.359,1.500,86.039,7.000,40.000,8.000,229
synthetic_long_method_advanced_006,,advanced,E-commerce,Compare,long_method,1,dead_code,1,dead_code,8,7,7,1,26.000,7.000,100.000,0.000,0.000,0.000,0.000,30.769,8.000,244
synthetic_long_parameter_list_basic_001,,basic,Finance,List,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,17.000,1.000,100.000,0.000,0.000,0.000,0.000,11.765,0.000,155
synthetic_long_parameter_list_basic_002,,basic,Healthcare,Design,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,11,29.000,5.000,100.000,0.000,0.000,0.000,4.000,24.138,15.000,352
synthetic_long_parameter_list_basic_003,,basic,Scientific Computing,Report,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,7,17.000,7.000,83.356,86.039,4.000,344.156,7.000,23.529,1.000,204
synthetic_long_parameter_list_basic_004,,basic,General Software,Analyze,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,49
synthetic_long_parameter_list_basic_005,,basic,E-commerce,Evaluate,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,3,7.000,2.000,100.000,4.755,0.500,2.377,2.000,42.857,3.000,178
synthetic_long_parameter_list_basic_006,,basic,Finance,Implement,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,46
synthetic_long_parameter_list_basic_007,,basic,Healthcare,Recommend,long_parameter_list,2,long_parameter_list;magic_number,2,long_parameter_list;magic_number,0,1,0,11,19.000,4.000,92.505,12.000,0.667,8.000,4.000,42.105,11.000,227
synthetic_long_parameter_list_intermediate_001,,intermediate,Scientific Computing,Compare,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,19.000,1.000,100.000,0.000,0.000,0.000,0.000,5.263,0.000,182
synthetic_long_parameter_list_intermediate_002,,intermediate,General Software,Implement,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,61
synthetic_long_parameter_list_intermediate_003,,intermediate,E-commerce,Design,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,20.000,1.000,100.000,0.000,0.000,0.000,0.000,5.000,0.000,203
synthetic_long_parameter_list_intermediate_004,,intermediate,Finance,Design,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,62
synthetic_long_parameter_list_intermediate_005,,intermediate,Healthcare,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,67
synthetic_long_parameter_list_intermediate_006,,intermediate,Scientific Computing,Measure,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,19.000,1.000,100.000,0.000,0.000,0.000,0.000,5.263,0.000,182
synthetic_long_parameter_list_intermediate_007,,intermediate,General Software,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,61
synthetic_long_parameter_list_advanced_001,,advanced,E-commerce,Recommend,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,95
synthetic_long_parameter_list_advanced_002,,advanced,Finance,Evaluate,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,88
synthetic_long_parameter_list_advanced_003,,advanced,Healthcare,List,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,0,2,25.000,1.000,100.000,0.000,0.000,0.000,0.000,4.000,0.000,292
synthetic_long_parameter_list_advanced_004,,advanced,Scientific Computing,Report,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,96
synthetic_long_parameter_list_advanced_005,,advanced,General Software,Implement,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,109
synthetic_long_parameter_list_advanced_006,,advanced,E-commerce,Evaluate,long_parameter_list,1,long_parameter_list,1,long_parameter_list,0,1,1,1,2.000,1.000,100.000,0.000,0.000,0.000,0.000,50.000,0.000,95
synthetic_god_class_basic_001,,basic,Finance,Implement,,1,duplicate_code,1,duplicate_code,0,9,1,4,41.000,21.000,59.981,137.549,2.000,275.098,9.000,4.878,6.000,382
synthetic_god_class_basic_002,,basic,Healthcare,Measure,,1,magic_number,1,magic_number,0,8,0,3,23.000,16.000,82.124,66.417,2.000,132.834,3.000,30.435,6.000,336
synthetic_god_class_basic_003,,basic,Scientific Computing,List,,0,,0,,0,7,2,4,25.000,16.000,71.123,57.110,2.000,114.221,2.000,8.000,3.000,271
synthetic_god_class_basic_004,,basic,General Software,Analyze,,0,,0,,4,4,0,2,19.000,10.000,79.670,4.755,0.500,2.377,4.000,5.263,8.000,200
synthetic_god_class_basic_005,,basic,E-commerce,Measure,,0,,0,,0,,,,7.000,,,,,,,85.714,,132
synthetic_god_class_basic_006,,basic,Finance,Analyze,,1,dead_code,1,dead_code,0,10,5,3,37.000,17.000,81.712,2.000,0.500,1.000,5.000,13.514,10.000,343
